Step,Zone,Building,Total_Co2,Total_Cost,Total_Energy,Count,Weighted_Error
1,,,2,30,-2,1,3.4600
2,,,4,60,-4,2,3.4200
3,,,6,140,-9,3,3.3750
4,,,8,220,-14,4,3.3300
5,,,10,250,-16,5,3.2900
6,,,20,450,64,6,1.6900
7,,,22,530,59,7,1.6450
8,,,24,610,54,8,1.6000
9,,,26,640,52,9,1.5600
10,,,28,720,47,10,1.5150
11,,,30,800,42,11,1.4700
12,,,32,880,37,12,1.4250
13,,,34,960,32,13,1.3800
14,,,36,990,30,14,1.3400
15,,,46,1190,110,15,0.4200
16,,,47,1240,105,16,0.3750
17,,,49,1320,100,17,0.3400
