Step,Zone,Building,Total_Co2,Total_Cost,Total_Energy,Count,Weighted_Error
1,,,3,150,-20,1,2.9900
2,,,4,200,-25,2,2.9700
3,,,7,350,-45,3,2.9600
4,,,9,380,-47,4,2.9100
5,,,11,410,-49,5,2.8600
6,,,13,490,-54,6,2.7900
7,,,16,640,-74,7,2.7800
8,,,18,720,-79,8,2.7100
9,,,20,750,-81,9,2.6600
10,,,23,900,-101,10,2.6500
11,,,24,950,-106,11,2.6300
12,,,26,980,-108,12,2.5800
13,,,36,1180,-28,13,1.7400
14,,,46,1380,52,14,0.9400
