Step,Zone,Building,Total_Co2,Total_Cost,Total_Energy,Count,Weighted_Error
1,,,2,30,-2,1,2.9500
2,,,12,230,78,2,1.7500
3,,,14,310,73,3,1.6800
4,,,15,360,68,4,1.6600
5,,,18,510,48,5,1.6500
6,,,21,660,28,6,1.6400
7,,,24,810,8,7,1.6300
8,,,27,960,-12,8,1.6200
9,,,29,990,-14,9,1.5700
10,,,31,1020,-16,10,1.5600
11,,,41,1220,64,11,0.7600
