Step,Zone,Building,Total_Co2,Total_Cost,Total_Energy,Count,Weighted_Error
1,,,1,50,-5,1,2.9800
2,,,11,250,75,2,1.7800
3,,,21,450,155,3,1.6800
4,,,20,550,145,4,1.5000
5,,,22,630,140,5,1.3300
6,,,24,660,138,6,1.2400
7,,,25,710,133,7,1.1200
8,,,27,790,128,8,0.9500
9,,,29,820,126,9,0.8600
10,,,32,970,106,10,0.4500
11,,,34,1000,104,11,0.3600
12,,,36,1030,102,12,0.3300
13,,,38,1060,100,13,0.3000
