Step,Zone,Building,Total_Co2,Total_Cost,Total_Energy,Count,Weighted_Error
1,,,3,150,-20,1,2.9900
2,,,13,350,60,2,1.7900
3,,,23,550,140,3,1.3900
4,,,25,630,135,4,1.2200
5,,,26,680,130,5,1.1000
6,,,25,780,120,6,0.9200
7,,,27,810,118,7,0.8300
8,,,28,860,113,8,0.7100
9,,,27,960,103,9,0.5300
10,,,28,1010,98,10,0.4700
