Step,Zone,Building,Total_Co2,Total_Cost,Total_Energy,Count,Weighted_Error
1,,,2,30,-2,1,3.4900
2,,,12,230,78,2,2.3700
3,,,14,310,73,3,2.1000
4,,,17,460,53,4,1.2900
5,,,19,490,51,5,1.1600
6,,,21,520,49,6,1.0900
7,,,23,550,47,7,1.0800
8,,,25,580,45,8,1.0700
9,,,27,610,43,9,1.0600
10,,,29,640,41,10,1.0500
11,,,31,670,39,11,1.0400
12,,,33,700,37,12,1.0300
