Step,Zone,Building,Total_Co2,Total_Cost,Total_Energy,Count,Weighted_Error
1,,,10,200,80,1,1.8000
2,,,13,350,60,2,1.7900
3,,,23,550,140,3,1.3900
4,,,25,630,135,4,1.2200
5,,,27,710,130,5,1.0500
6,,,28,760,125,6,0.9300
7,,,30,840,120,7,0.7600
8,,,29,940,110,8,0.5800
9,,,28,1040,100,9,0.4800
