Step,Zone,Building,Total_Co2,Total_Cost,Total_Energy,Count,Weighted_Error
1,,,2,80,-5,1,2.9300
2,,,4,110,-7,2,2.8800
3,,,14,310,73,3,1.6800
4,,,17,460,53,4,1.6700
5,,,27,660,133,5,1.1300
6,,,29,740,128,6,0.9600
7,,,31,770,126,7,0.8700
8,,,32,820,121,8,0.7500
9,,,31,920,111,9,0.5700
10,,,33,950,109,10,0.4800
11,,,35,980,107,11,0.3900
12,,,37,1060,102,12,0.3400
13,,,39,1090,100,13,0.3100
