Step,Zone,Building,Total_Co2,Total_Cost,Total_Energy,Count,Weighted_Error
1,,,2,30,-2,1,3.4600
2,,,4,60,-4,2,3.4200
3,,,14,260,76,3,1.8200
4,,,16,290,74,4,1.7800
5,,,18,370,69,5,1.7350
6,,,20,450,64,6,1.6900
7,,,22,480,62,7,1.6500
8,,,32,680,142,8,1.3100
9,,,31,780,132,9,1.0800
10,,,33,860,127,10,0.8850
11,,,32,960,117,11,0.6550
12,,,33,1010,112,12,0.5300
13,,,34,1060,107,13,0.4850
14,,,36,1090,105,14,0.4450
15,,,38,1120,103,15,0.4050
16,,,40,1150,101,16,0.3650
17,,,42,1180,99,17,0.3550
